Px,Py,Pz
1.99949,-0.0514114,0,-2.99991,4.24
1.99988,-0.0314164,0,-2.99985,4.25
2.00003,-0.0114175,0,-2.99979,4.26
1.99992,0.00858287,0,-2.99972,4.27
1.99956,0.0285822,0,-2.99966,4.28
1.99895,0.0485779,0,-2.9996,4.29
1.99809,0.0685675,0,-2.99954,4.3
1.99698,0.0885486,0,-2.99947,4.31
1.99562,0.108519,0,-2.99941,4.32
1.99401,0.128475,0,-2.99935,4.33
1.99215,0.148415,0,-2.99928,4.34
1.99004,0.168337,0,-2.99922,4.35
1.98768,0.188237,0,-2.99916,4.36
1.98507,0.208114,0,-2.9991,4.37001
1.98222,0.227965,0,-2.99903,4.38001
1.97911,0.247787,0,-2.99897,4.39001
1.97575,0.267578,0,-2.99891,4.40001
1.97214,0.287335,0,-2.99884,4.41001
1.96829,0.307055,0,-2.99878,4.42001
1.96418,0.326737,0,-2.99872,4.43001
1.95983,0.346378,0,-2.99865,4.44001
1.95523,0.365974,0,-2.99859,4.45001
1.95038,0.385524,0,-2.99852,4.46001
1.94528,0.405025,0,-2.99846,4.47001
1.93993,0.424475,0,-2.9984,4.48001
1.93434,0.44387,0,-2.99833,4.49001
1.9285,0.463208,0,-2.99827,4.50001
1.92241,0.482487,0,-2.9982,4.51001
1.91607,0.501704,0,-2.99814,4.52001
1.90949,0.520857,0,-2.99807,4.53001
1.90266,0.539942,0,-2.99801,4.54001
1.89558,0.558958,0,-2.99794,4.55001
1.88826,0.577901,0,-2.99788,4.56001
1.8807,0.596769,0,-2.99781,4.57001
1.87289,0.615559,0,-2.99775,4.58001
1.86483,0.634269,0,-2.99768,4.59001
1.85653,0.652896,0,-2.99761,4.60001
1.84799,0.671437,0,-2.99755,4.61001
1.83921,0.68989,0,-2.99748,4.62001
1.83018,0.708252,0,-2.99741,4.63001
1.82091,0.726521,0,-2.99735,4.64001
1.81139,0.744693,0,-2.99728,4.65001
1.80164,0.762765,0,-2.99721,4.66001
1.79165,0.780736,0,-2.99714,4.67001
1.78141,0.798603,0,-2.99707,4.68001
1.77094,0.816361,0,-2.99701,4.69001
1.76023,0.83401,0,-2.99694,4.70001
1.74928,0.851546,0,-2.99687,4.71001
1.73809,0.868967,0,-2.9968,4.72001
1.72667,0.886269,0,-2.99673,4.73001
1.71501,0.90345,0,-2.99666,4.74001
1.70311,0.920506,0,-2.99659,4.75001
1.69098,0.937436,0,-2.99652,4.76001
1.67861,0.954236,0,-2.99645,4.77001
1.66602,0.970904,0,-2.99638,4.78001
1.65319,0.987436,0,-2.9963,4.79001
1.64012,1.00383,0,-2.99623,4.80001
1.62683,1.02008,0,-2.99616,4.81002
1.61331,1.03619,0,-2.99609,4.82002
1.59956,1.05215,0,-2.99602,4.83002
1.58558,1.06796,0,-2.99594,4.84002
1.57137,1.08362,0,-2.99587,4.85002
1.55694,1.09913,0,-2.9958,4.86002
1.54228,1.11447,0,-2.99572,4.87002
1.5274,1.12965,0,-2.99565,4.88002
1.5123,1.14467,0,-2.99557,4.89002
1.49697,1.15952,0,-2.9955,4.90002
1.48143,1.1742,0,-2.99542,4.91002
1.46566,1.18871,0,-2.99535,4.92002
1.44968,1.20303,0,-2.99527,4.93002
1.43348,1.21718,0,-2.9952,4.94002
1.41706,1.23115,0,-2.99512,4.95002
1.40043,1.24493,0,-2.99504,4.96002
1.38359,1.25852,0,-2.99496,4.97002
1.36654,1.27191,0,-2.99489,4.98002
1.34927,1.28512,0,-2.99481,4.99002
1.3318,1.29812,0,-2.99473,5.00002
1.31412,1.31092,0,-2.99465,5.01002
1.29623,1.32352,0,-2.99457,5.02002
1.27814,1.33591,0,-2.99449,5.03002
1.25985,1.34809,0,-2.99441,5.04002
1.24136,1.36005,0,-2.99433,5.05002
1.22267,1.37179,0,-2.99425,5.06002
1.20378,1.38332,0,-2.99417,5.07002
1.1847,1.39462,0,-2.99409,5.08002
1.16542,1.40569,0,-2.99401,5.09002
1.14596,1.41653,0,-2.99393,5.10002
1.1263,1.42714,0,-2.99385,5.11002
1.10645,1.43751,0,-2.99376,5.12002
1.08642,1.44763,0,-2.99368,5.13002
1.06621,1.45752,0,-2.9936,5.14002
1.04582,1.46716,0,-2.99352,5.15002
1.02524,1.47654,0,-2.99343,5.16002
1.00449,1.48567,0,-2.99335,5.17002
0.98357,1.49455,0,-2.99327,5.18002
0.962474,1.50316,0,-2.99318,5.19002
0.94121,1.51151,0,-2.9931,5.20002
0.919778,1.51959,0,-2.99302,5.21002
0.898182,1.5274,0,-2.99293,5.22002
0.876425,1.53494,0,-2.99285,5.23002
0.85451,1.54219,0,-2.99276,5.24003
0.832438,1.54917,0,-2.99268,5.25003
0.810213,1.55586,0,-2.99259,5.26003
